hcp_id,specialty,region,lon,lat,territory
HCP01968,Internal Medicine,South,-91.79,35.299,T9
HCP01969,Cardiology,South,-94.17,28.448,T4
HCP01970,Cardiology,West,-112.564,41.589,T2
HCP01971,Nephrology,Northeast,-68.935,44.052,T19
HCP01972,Internal Medicine,Northeast,-74.682,40.114,T18
HCP01973,Internal Medicine,Northeast,-73.908,42.755,T19
HCP01974,Nephrology,South,-88.414,30.841,T12
HCP01975,Internal Medicine,Northeast,-71.941,43.228,T19
HCP01976,Internal Medicine,West,-114.824,40.81,T2
HCP01977,Internal Medicine,Midwest,-97.775,45.215,T7
HCP01978,Cardiology,West,-115.805,37.363,T1
HCP01979,Internal Medicine,Midwest,-97.269,36.275,T5
HCP01980,Geriatrics,Midwest,-87.478,44.115,T15
HCP01981,Cardiology,Midwest,-95.023,43.786,T7
HCP01982,Cardiology,West,-112.367,37.866,T1
HCP01983,Internal Medicine,South,-97.767,28.781,T4
HCP01984,Nephrology,Northeast,-73.685,43.411,T19
HCP01985,Internal Medicine,West,-124.204,36.706,T1
HCP01986,Nephrology,Northeast,-71.179,45.188,T19
HCP01987,Nephrology,Midwest,-96.65,36.247,T5
HCP01988,Endocrinology,West,-121.598,38.135,T1
HCP01989,Endocrinology,Northeast,-73.242,41.319,T18
HCP01990,Geriatrics,Northeast,-72.436,41.22,T18
HCP01991,Cardiology,Northeast,-76.943,40.887,T14
HCP01992,Internal Medicine,West,-116.004,31.613,T0
HCP01993,Nephrology,Northeast,-74.405,44.038,T19
HCP01994,Endocrinology,South,-84.556,33.051,T12
HCP01995,Endocrinology,West,-115.28,35.718,T1
HCP01996,Cardiology,South,-89.519,31.663,T8
HCP01997,Internal Medicine,South,-86.852,35.772,T13
HCP01998,Internal Medicine,West,-115.689,34.298,T0
HCP01999,Nephrology,South,-90.047,34.172,T8
HCP02000,Endocrinology,South,-86.927,30.265,T12
HCP02001,Cardiology,West,-116.578,39.287,T2
HCP02002,Endocrinology,Northeast,-78.671,38.769,T13
HCP02003,Cardiology,Northeast,-68.495,42.363,T19
HCP02004,Endocrinology,West,-115.063,37.542,T1
HCP02005,Cardiology,West,-117.978,35.07,T1
HCP02006,Geriatrics,Northeast,-71.157,42.263,T18
HCP02007,Internal Medicine,South,-91.916,31.962,T8
HCP02008,Internal Medicine,South,-88.177,35.449,T13
HCP02009,Endocrinology,Northeast,-74.763,41.531,T18
HCP02010,Geriatrics,Midwest,-95.955,39.171,T6
HCP02011,Nephrology,South,-91.424,34.213,T8
HCP02012,Internal Medicine,Midwest,-90.37,35.528,T9
HCP02013,Nephrology,South,-89.251,31.165,T8
HCP02014,Endocrinology,West,-113.953,37.644,T1
HCP02015,Cardiology,South,-88.594,35.246,T13
HCP02016,Endocrinology,South,-88.519,27.27,T12
HCP02017,Endocrinology,Midwest,-94.605,42.321,T7
HCP02018,Endocrinology,Northeast,-78.107,38.816,T13
HCP02019,Nephrology,Northeast,-71.159,36.8,T17
HCP02020,Geriatrics,West,-117.18,37.308,T1
HCP02021,Internal Medicine,Midwest,-94.426,41.218,T6
HCP02022,Internal Medicine,Midwest,-94.084,42.588,T7
HCP02023,Endocrinology,Midwest,-86.371,42.213,T14
HCP02024,Internal Medicine,Northeast,-78.331,40.084,T14
HCP02025,Cardiology,South,-92.853,36.235,T9
HCP02026,Cardiology,South,-88.645,34.307,T12
HCP02027,Endocrinology,South,-89.978,29.581,T8
HCP02028,Internal Medicine,Midwest,-97.977,39.709,T6
HCP02029,Internal Medicine,Northeast,-64.579,38.004,T17
HCP02030,Internal Medicine,Northeast,-70.039,45.005,T19
HCP02031,Cardiology,South,-91.256,29.178,T8
HCP02032,Nephrology,Midwest,-89.749,39.637,T10
HCP02033,Nephrology,Midwest,-89.64,33.483,T8
HCP02034,Endocrinology,Northeast,-75.74,48.356,T19
HCP02035,Cardiology,West,-114.958,42.228,T2
HCP02036,Internal Medicine,South,-87.92,29.921,T12
HCP02037,Cardiology,Northeast,-69.302,42.086,T18
HCP02038,Nephrology,Midwest,-91.684,43.384,T11
HCP02039,Endocrinology,South,-86.248,29.727,T12
HCP02040,Endocrinology,West,-114.788,32.592,T0
HCP02041,Nephrology,South,-93.24,38.448,T9
HCP02042,Cardiology,Midwest,-97.932,42.423,T7
HCP02043,Nephrology,South,-95.405,34.531,T4
HCP02044,Nephrology,Midwest,-92.495,45.06,T11
HCP02045,Cardiology,West,-116.764,33.952,T0
HCP02046,Internal Medicine,Northeast,-75.076,42.969,T19
HCP02047,Cardiology,Northeast,-78.319,40.887,T14
HCP02048,Cardiology,Midwest,-85.427,42.463,T15
HCP02049,Internal Medicine,Northeast,-79.246,40.442,T14
HCP02050,Nephrology,South,-93.383,28.723,T8
HCP02051,Internal Medicine,Midwest,-95.576,42.03,T6
HCP02052,Endocrinology,West,-116.38,38.703,T1
HCP02053,Cardiology,West,-114.033,34.893,T1
HCP02054,Nephrology,South,-95.935,32.317,T4
HCP02055,Endocrinology,Northeast,-75.768,43.32,T19
HCP02056,Internal Medicine,Northeast,-73.016,45.739,T19
HCP02057,Geriatrics,Northeast,-73.829,41.658,T18
HCP02058,Cardiology,South,-92.46,35.583,T9
HCP02059,Nephrology,South,-90.168,36.8,T9
HCP02060,Cardiology,West,-122.901,42.454,T3
HCP02061,Internal Medicine,Midwest,-90.752,36.102,T9
HCP02062,Internal Medicine,West,-109.664,38.885,T5
HCP02063,Cardiology,South,-83.992,32.439,T12
HCP02064,Internal Medicine,West,-118.427,38.822,T1
HCP02065,Internal Medicine,West,-114.389,32.324,T0
HCP02066,Internal Medicine,West,-113.629,41.655,T2
HCP02067,Endocrinology,West,-111.351,36.154,T5
HCP02068,Cardiology,South,-87.565,27.896,T12
HCP02069,Cardiology,South,-83.173,29.79,T12
HCP02070,Internal Medicine,Northeast,-70.409,38.211,T17
HCP02071,Endocrinology,Midwest,-92.045,46.187,T11
HCP02072,Internal Medicine,South,-94.913,30.671,T4
HCP02073,Cardiology,South,-92.355,37.646,T9
HCP02074,Endocrinology,South,-90.946,32.832,T8
HCP02075,Cardiology,Northeast,-74.177,44.302,T19
HCP02076,Endocrinology,Midwest,-93.886,38.156,T5
HCP02077,Endocrinology,South,-91.494,26.591,T8
HCP02078,Internal Medicine,South,-86.366,35.78,T13
HCP02079,Internal Medicine,Northeast,-74.971,44.547,T19
HCP02080,Internal Medicine,South,-90.107,31.974,T8
HCP02081,Endocrinology,Northeast,-71.959,40.232,T18
HCP02082,Endocrinology,Midwest,-92.929,37.026,T9
HCP02083,Cardiology,South,-89.299,30.365,T8
HCP02084,Internal Medicine,Northeast,-78.748,38.226,T13
HCP02085,Geriatrics,West,-111.761,43.862,T3
HCP02086,Geriatrics,West,-120.101,39.676,T2
HCP02087,Endocrinology,Northeast,-74.168,43.307,T19
HCP02088,Endocrinology,South,-82.781,29.601,T12
HCP02089,Nephrology,Midwest,-88.6,42.85,T15
HCP02090,Internal Medicine,Midwest,-91.859,40.589,T10
HCP02091,Endocrinology,Northeast,-73.021,45.949,T19
HCP02092,Internal Medicine,Midwest,-96.175,47.144,T7
HCP02093,Endocrinology,South,-88.529,33.034,T12
HCP02094,Nephrology,West,-111.564,33.782,T4
HCP02095,Cardiology,Northeast,-68.345,47.138,T19
HCP02096,Cardiology,Midwest,-88.088,39.379,T14
HCP02097,Internal Medicine,South,-90.964,33.35,T8
HCP02098,Endocrinology,Midwest,-95.85,37.197,T5
HCP02099,Endocrinology,West,-111.127,41.558,T6
HCP02100,Nephrology,West,-113.417,38.48,T1
HCP02101,Cardiology,Northeast,-73.599,45.488,T19
HCP02102,Cardiology,Northeast,-72.346,45.994,T19
HCP02103,Cardiology,West,-115.787,33.393,T0
HCP02104,Endocrinology,Midwest,-89.728,41.611,T10
HCP02105,Internal Medicine,Midwest,-88.937,44.767,T15
HCP02106,Nephrology,Northeast,-76.559,38.343,T13
HCP02107,Cardiology,Midwest,-91.219,46.34,T11
HCP02108,Endocrinology,West,-114.685,35.625,T1
HCP02109,Internal Medicine,Northeast,-80.174,40.782,T14
HCP02110,Internal Medicine,Northeast,-78.243,44.224,T15
HCP02111,Cardiology,Midwest,-94.736,40.19,T6
HCP02112,Internal Medicine,South,-93.962,25.691,T4
HCP02113,Endocrinology,South,-91.522,34.182,T8
HCP02114,Internal Medicine,West,-115.614,33.442,T0
HCP02115,Endocrinology,Midwest,-100.323,42.312,T7
HCP02116,Cardiology,West,-111.529,42.726,T7
HCP02117,Cardiology,South,-86.692,28.6,T12
HCP02118,Cardiology,Midwest,-92.437,46.327,T11
HCP02119,Endocrinology,Northeast,-71.13,37.052,T17
HCP02120,Endocrinology,South,-93.082,23.598,T8
HCP02121,Geriatrics,South,-92.638,35.246,T9
HCP02122,Endocrinology,South,-90.737,32.196,T8
HCP02123,Internal Medicine,Midwest,-94.301,44.784,T7
HCP02124,Internal Medicine,South,-91.741,33.614,T8
HCP02125,Geriatrics,Northeast,-69.631,40.607,T18
HCP02126,Endocrinology,South,-92.286,32.586,T8
HCP02127,Nephrology,South,-96.047,27.21,T4
HCP02128,Cardiology,Northeast,-71.971,40.726,T18
HCP02129,Endocrinology,South,-96.081,31.407,T4
HCP02130,Cardiology,Midwest,-92.969,40.606,T10
HCP02131,Endocrinology,Northeast,-66.905,42.314,T19
HCP02132,Internal Medicine,Northeast,-74.182,44.61,T19
HCP02133,Internal Medicine,Northeast,-73.696,40.26,T18
HCP02134,Endocrinology,South,-88.844,36.112,T13
HCP02135,Internal Medicine,South,-91.961,32.6,T8
HCP02136,Internal Medicine,Northeast,-79.12,45.792,T15
HCP02137,Cardiology,South,-86.348,32.051,T12
HCP02138,Internal Medicine,West,-114.93,39.968,T2
HCP02139,Internal Medicine,South,-93.782,33.511,T4
HCP02140,Cardiology,Midwest,-89.723,43.5,T11
HCP02141,Endocrinology,South,-87.461,32.391,T12
HCP02142,Geriatrics,Midwest,-88.75,40.141,T14
HCP02143,Endocrinology,Northeast,-66.628,39.427,T18
HCP02144,Cardiology,Midwest,-92.376,46.4,T11
HCP02145,Endocrinology,Midwest,-94.626,42.416,T7
HCP02146,Internal Medicine,Midwest,-95.148,44.539,T7
HCP02147,Internal Medicine,Northeast,-78.758,40.236,T14
HCP02148,Internal Medicine,South,-93.557,32.807,T8
HCP02149,Endocrinology,South,-91.111,34.141,T8
HCP02150,Cardiology,Northeast,-78.32,45.115,T15
HCP02151,Cardiology,West,-116.904,40.865,T2
HCP02152,Cardiology,Midwest,-95.497,44.696,T7
HCP02153,Cardiology,Midwest,-96.084,44.216,T7
HCP02154,Cardiology,West,-120.816,42.031,T2
HCP02155,Geriatrics,South,-95.934,29.73,T4
HCP02156,Internal Medicine,West,-113.054,39.328,T2
HCP02157,Geriatrics,Midwest,-89.855,44.281,T11
HCP02158,Internal Medicine,Midwest,-98.434,40.174,T6
HCP02159,Endocrinology,Northeast,-78.184,47.405,T15
HCP02160,Cardiology,West,-112.805,42.154,T2
HCP02161,Endocrinology,Midwest,-91.161,44.081,T11
HCP02162,Internal Medicine,West,-115.555,40.479,T2
HCP02163,Cardiology,Midwest,-97.959,39.511,T6
HCP02164,Cardiology,Northeast,-74.541,40.044,T18
HCP02165,Endocrinology,West,-104.958,33.163,T4
HCP02166,Endocrinology,South,-95.664,35.571,T5
HCP02167,Cardiology,West,-120.083,35.293,T1
HCP02168,Internal Medicine,Northeast,-77.418,42.279,T14
HCP02169,Cardiology,South,-94.279,28.112,T4
HCP02170,Internal Medicine,Midwest,-90.495,45.108,T11
HCP02171,Endocrinology,West,-119.218,39.123,T2
HCP02172,Endocrinology,Midwest,-98.995,41.297,T6
HCP02173,Geriatrics,West,-114.812,36.322,T1
HCP02174,Internal Medicine,Northeast,-70.325,45.11,T19
HCP02175,Nephrology,Northeast,-76.817,41.922,T14
HCP02176,Nephrology,Midwest,-98.204,41.461,T6
HCP02177,Cardiology,Midwest,-87.742,34.531,T12
HCP02178,Endocrinology,South,-94.931,30.11,T4
HCP02179,Internal Medicine,Northeast,-76.99,46.953,T15
HCP02180,Endocrinology,Northeast,-79.016,44.342,T15
HCP02181,Endocrinology,South,-89.879,31.202,T8
HCP02182,Cardiology,South,-85.606,29.723,T12
HCP02183,Cardiology,West,-109.233,36.548,T5
HCP02184,Nephrology,South,-89.635,30.408,T8
HCP02185,Internal Medicine,Northeast,-69.718,37.239,T17
HCP02186,Cardiology,South,-90.034,32.735,T8
HCP02187,Cardiology,Northeast,-71.825,35.972,T17
HCP02188,Cardiology,Northeast,-64.846,40.8,T18
HCP02189,Endocrinology,South,-94.674,31.939,T4
HCP02190,Cardiology,South,-82.696,34.613,T12
HCP02191,Endocrinology,South,-89.76,33.164,T8
HCP02192,Internal Medicine,Northeast,-77.684,36.24,T13
HCP02193,Internal Medicine,Northeast,-82.714,41.057,T14
HCP02194,Geriatrics,West,-117.722,40.495,T2
HCP02195,Cardiology,Midwest,-94.604,47.09,T7
HCP02196,Internal Medicine,Midwest,-87.829,45.131,T15
HCP02197,Internal Medicine,Midwest,-91.897,44.009,T11
HCP02198,Nephrology,West,-118.169,37.828,T1
HCP02199,Geriatrics,South,-96.046,29.051,T4
HCP02200,Internal Medicine,West,-118.749,35.754,T1
HCP02201,Internal Medicine,Northeast,-67.54,39.579,T18
HCP02202,Internal Medicine,South,-93.428,36.489,T9
HCP02203,Cardiology,Northeast,-72.726,43.198,T19
HCP02204,Endocrinology,South,-88.041,29.9,T12
HCP02205,Internal Medicine,Northeast,-73.342,44.02,T19
HCP02206,Nephrology,South,-97.569,28.796,T4
HCP02207,Endocrinology,West,-117.592,35.909,T1
HCP02208,Internal Medicine,West,-106.105,46.917,T7
HCP02209,Internal Medicine,South,-88.564,33.641,T12
HCP02210,Nephrology,Northeast,-76.529,40.08,T14
HCP02211,Geriatrics,South,-86.35,26.268,T12
HCP02212,Nephrology,Northeast,-73.061,45.006,T19
HCP02213,Nephrology,West,-118.71,33.702,T0
HCP02214,Internal Medicine,West,-119.788,38.309,T1
HCP02215,Internal Medicine,South,-96.345,34.904,T5
HCP02216,Cardiology,West,-112.592,36.492,T1
HCP02217,Internal Medicine,Northeast,-70.216,44.051,T19
HCP02218,Cardiology,West,-107.9,34.761,T4
HCP02219,Nephrology,Northeast,-75.313,40.452,T18
HCP02220,Nephrology,Midwest,-96.945,44.321,T7
HCP02221,Cardiology,West,-112.632,32.907,T0
HCP02222,Internal Medicine,West,-112.984,39.957,T2
HCP02223,Endocrinology,South,-91.287,34.689,T8
HCP02224,Geriatrics,West,-115.378,33.189,T0
HCP02225,Nephrology,South,-88.543,28.891,T12
HCP02226,Cardiology,Midwest,-95.398,38.676,T5
HCP02227,Cardiology,South,-94.753,31.946,T4
HCP02228,Internal Medicine,South,-89.945,33.708,T8
HCP02229,Internal Medicine,Midwest,-97.726,42.489,T7
HCP02230,Internal Medicine,Midwest,-93.892,41.776,T6
HCP02231,Cardiology,South,-93.239,27.481,T8
HCP02232,Internal Medicine,Northeast,-62.156,42.301,T19
HCP02233,Cardiology,Northeast,-72.625,42.832,T19
HCP02234,Endocrinology,Midwest,-89.995,45.41,T11
HCP02235,Internal Medicine,Northeast,-78.44,42.695,T15
HCP02236,Nephrology,Northeast,-74.164,41.637,T18
HCP02237,Endocrinology,Midwest,-93.489,37.441,T9
HCP02238,Nephrology,Northeast,-69.903,39.509,T18
HCP02239,Cardiology,Northeast,-71.423,44.443,T19
HCP02240,Nephrology,Northeast,-75.689,43.034,T19
HCP02241,Internal Medicine,West,-108.633,36.252,T5
HCP02242,Internal Medicine,West,-113.148,33.437,T0
HCP02243,Endocrinology,Northeast,-72.656,44.113,T19
HCP02244,Cardiology,Northeast,-75.593,38.338,T17
HCP02245,Geriatrics,Midwest,-96.339,47.013,T7
HCP02246,Cardiology,Northeast,-76.022,41.881,T18
HCP02247,Internal Medicine,Midwest,-90.616,41.318,T10
HCP02248,Endocrinology,West,-113.559,40.831,T2
HCP02249,Nephrology,West,-111.363,36.312,T5
HCP02250,Nephrology,South,-90.61,33.074,T8
HCP02251,Internal Medicine,South,-94.747,36.376,T5
HCP02252,Endocrinology,South,-85.79,32.336,T12
HCP02253,Geriatrics,Midwest,-98.702,43.886,T7
HCP02254,Cardiology,Midwest,-98.006,40.573,T6
HCP02255,Geriatrics,West,-116.838,28.955,T0
HCP02256,Internal Medicine,Northeast,-77.616,42.018,T14
HCP02257,Internal Medicine,Midwest,-91.116,43.047,T11
HCP02258,Internal Medicine,South,-91.056,35.898,T9
HCP02259,Nephrology,South,-92.55,31.488,T8
HCP02260,Endocrinology,West,-115.398,36.619,T1
HCP02261,Cardiology,Midwest,-91.055,40.047,T10
HCP02262,Cardiology,Midwest,-93.566,35.05,T9
HCP02263,Nephrology,Midwest,-93.252,40.182,T10
HCP02264,Geriatrics,West,-116.317,37.834,T1
HCP02265,Cardiology,South,-89.746,33.046,T8
HCP02266,Endocrinology,West,-113.258,41.691,T2
HCP02267,Nephrology,West,-115.851,41.136,T2
HCP02268,Cardiology,Midwest,-95.246,44.023,T7
HCP02269,Cardiology,Midwest,-97.632,43.878,T7
HCP02270,Cardiology,South,-92.512,31.311,T8
HCP02271,Internal Medicine,West,-113.939,40.553,T2
HCP02272,Geriatrics,West,-120.598,32.742,T0
HCP02273,Nephrology,Northeast,-76.583,43.293,T15
HCP02274,Cardiology,Northeast,-69.015,41.037,T18
HCP02275,Internal Medicine,Northeast,-68.93,36.066,T17
HCP02276,Internal Medicine,Midwest,-91.337,44.021,T11
HCP02277,Cardiology,Northeast,-64.118,39.914,T18
HCP02278,Endocrinology,Northeast,-79.487,45.07,T15
HCP02279,Cardiology,Northeast,-75.515,39.445,T18
HCP02280,Internal Medicine,Midwest,-90.02,41.174,T10
HCP02281,Nephrology,Northeast,-75.559,45.384,T19
HCP02282,Geriatrics,South,-92.773,36.089,T9
HCP02283,Internal Medicine,Northeast,-74.755,41.963,T18
HCP02284,Internal Medicine,Midwest,-92.515,48.855,T11
HCP02285,Internal Medicine,South,-88.425,34.759,T12
HCP02286,Endocrinology,Midwest,-93.374,47.083,T11
HCP02287,Cardiology,Midwest,-88.548,43.386,T15
HCP02288,Endocrinology,Northeast,-70.655,41.035,T18
HCP02289,Cardiology,Northeast,-68.984,40.165,T18
HCP02290,Cardiology,Northeast,-71.938,41.853,T18
HCP02291,Internal Medicine,Midwest,-93.002,39.072,T10
HCP02292,Endocrinology,Northeast,-81.213,46.114,T15
HCP02293,Internal Medicine,Midwest,-93.073,38.352,T9
HCP02294,Cardiology,Midwest,-95.417,37.512,T5
HCP02295,Cardiology,Northeast,-75.19,40.564,T18
HCP02296,Internal Medicine,Northeast,-71.669,37.207,T17
HCP02297,Nephrology,Midwest,-89.08,41.748,T14
HCP02298,Internal Medicine,South,-88.842,32.88,T12
HCP02299,Endocrinology,Midwest,-84.934,45.047,T15
HCP02300,Nephrology,Midwest,-90.557,39.362,T10
HCP02301,Cardiology,West,-106.588,39.627,T6
HCP02302,Internal Medicine,West,-114.512,39.811,T2
HCP02303,Internal Medicine,Northeast,-78.943,41.182,T14
HCP02304,Internal Medicine,Northeast,-75.906,42.81,T19
HCP02305,Cardiology,South,-93.42,33.363,T8
HCP02306,Internal Medicine,West,-117.211,38.401,T1
HCP02307,Internal Medicine,South,-92.072,32.338,T8
HCP02308,Cardiology,Midwest,-89.106,44.943,T15
HCP02309,Endocrinology,Midwest,-89.37,37.849,T9
HCP02310,Endocrinology,Midwest,-88.594,39.005,T13
HCP02311,Internal Medicine,Midwest,-92.472,45.778,T11
HCP02312,Cardiology,South,-92.646,30.283,T8
HCP02313,Endocrinology,West,-115.379,40.801,T2
HCP02314,Endocrinology,Northeast,-73.538,40.361,T18
HCP02315,Nephrology,West,-115.14,34.812,T1
HCP02316,Internal Medicine,South,-95.694,32.352,T4
HCP02317,Internal Medicine,South,-94.273,28.552,T4
HCP02318,Endocrinology,Midwest,-87.845,41.713,T14
HCP02319,Internal Medicine,West,-116.647,43.343,T3
HCP02320,Internal Medicine,South,-92.832,33.561,T8
HCP02321,Nephrology,Midwest,-96.693,41.597,T6
HCP02322,Endocrinology,West,-124.152,39.008,T1
HCP02323,Endocrinology,Northeast,-67.221,43.486,T19
HCP02324,Internal Medicine,Midwest,-95.561,44.545,T7
HCP02325,Cardiology,Northeast,-75.123,42.743,T19
HCP02326,Internal Medicine,West,-121.547,36.171,T1
HCP02327,Internal Medicine,Northeast,-68.688,42.757,T19
HCP02328,Nephrology,West,-121.231,37.684,T1
HCP02329,Nephrology,West,-119.213,41.798,T2
HCP02330,Cardiology,Northeast,-65.971,42.869,T19
HCP02331,Endocrinology,South,-83.531,28.214,T12
HCP02332,Cardiology,Midwest,-92.861,40.376,T10
HCP02333,Internal Medicine,Northeast,-68.902,42.598,T19
HCP02334,Cardiology,West,-118.072,36.682,T1
HCP02335,Internal Medicine,West,-115.387,36.563,T1
HCP02336,Internal Medicine,West,-110.932,40.955,T6
HCP02337,Internal Medicine,West,-116.631,35.013,T1
HCP02338,Internal Medicine,West,-116.157,42.954,T3
HCP02339,Cardiology,South,-89.268,31.499,T8
HCP02340,Endocrinology,Northeast,-73.643,42.662,T19
HCP02341,Endocrinology,West,-119.462,35.009,T1
HCP02342,Cardiology,West,-117.052,36.999,T1
HCP02343,Internal Medicine,West,-117.363,38.747,T1
HCP02344,Internal Medicine,West,-116.172,37.465,T1
HCP02345,Cardiology,South,-94.07,36.683,T5
HCP02346,Nephrology,West,-113.941,38.856,T1
HCP02347,Internal Medicine,Northeast,-79.133,48.608,T15
HCP02348,Nephrology,Midwest,-88.35,40.992,T14
HCP02349,Cardiology,Northeast,-73.393,42.014,T18
HCP02350,Geriatrics,Midwest,-89.813,40.555,T10
HCP02351,Cardiology,Northeast,-73.551,41.625,T18
HCP02352,Internal Medicine,Midwest,-90.183,41.004,T10
HCP02353,Endocrinology,Northeast,-80.044,41.818,T14
HCP02354,Internal Medicine,West,-112.044,40.918,T2
HCP02355,Geriatrics,South,-93.682,32.388,T4
HCP02356,Internal Medicine,Midwest,-98.281,40.102,T6
HCP02357,Endocrinology,South,-93.412,33.618,T8
HCP02358,Endocrinology,West,-109.962,34.81,T5
HCP02359,Endocrinology,South,-88.976,35.829,T13
HCP02360,Nephrology,West,-113.538,37.582,T1
HCP02361,Cardiology,South,-83.356,31.919,T12
HCP02362,Nephrology,Midwest,-95.553,42.544,T7
HCP02363,Nephrology,South,-93.831,30.332,T4
HCP02364,Nephrology,South,-85.26,33.426,T12
HCP02365,Cardiology,Northeast,-79.312,40.209,T14
HCP02366,Nephrology,West,-117.811,31.653,T0
HCP02367,Geriatrics,West,-110.501,37.292,T5
HCP02368,Cardiology,West,-111.388,38.441,T5
HCP02369,Internal Medicine,Northeast,-75.66,43.269,T19
HCP02370,Endocrinology,West,-111.667,33.886,T4
HCP02371,Cardiology,West,-114.943,40.883,T2
HCP02372,Cardiology,West,-118.657,35.291,T1
HCP02373,Internal Medicine,West,-116.227,37.055,T1
HCP02374,Internal Medicine,Midwest,-96.011,47.746,T7
HCP02375,Cardiology,West,-112.639,38.209,T1
HCP02376,Endocrinology,South,-90.407,34.961,T9
HCP02377,Cardiology,Northeast,-74.118,38.4,T17
HCP02378,Endocrinology,Midwest,-85.443,40.506,T14
HCP02379,Nephrology,Northeast,-67.962,45.494,T19
HCP02380,Cardiology,South,-88.891,34.468,T12
HCP02381,Cardiology,Midwest,-87.415,39.643,T14
HCP02382,Cardiology,South,-89.581,34.121,T8
HCP02383,Endocrinology,Midwest,-92.893,43.465,T11
HCP02384,Cardiology,Midwest,-95.402,42.502,T7
HCP02385,Internal Medicine,Midwest,-92.908,45.385,T11
HCP02386,Internal Medicine,West,-117.298,41.724,T2
HCP02387,Cardiology,Northeast,-70.708,37.032,T17
HCP02388,Endocrinology,West,-119.884,34.736,T0
HCP02389,Internal Medicine,West,-121.413,39.716,T2
HCP02390,Internal Medicine,West,-117.264,40.222,T2
HCP02391,Cardiology,Midwest,-89.399,38.739,T9
HCP02392,Internal Medicine,South,-93.286,31.001,T8
HCP02393,Internal Medicine,South,-85.699,34.213,T12
HCP02394,Nephrology,South,-92.92,28.001,T8
HCP02395,Internal Medicine,Midwest,-93.821,42.191,T6
HCP02396,Internal Medicine,Northeast,-70.727,41.79,T18
HCP02397,Cardiology,South,-94.322,29.026,T4
HCP02398,Geriatrics,Midwest,-94.174,40.41,T6
HCP02399,Internal Medicine,West,-114.836,38.979,T1
HCP02400,Endocrinology,Northeast,-73.687,47.644,T19
HCP02401,Internal Medicine,South,-92.646,32.076,T8
HCP02402,Endocrinology,Northeast,-74.594,41.391,T18
HCP02403,Cardiology,South,-94.337,31.935,T4
HCP02404,Geriatrics,South,-93.294,26.163,T8
HCP02405,Endocrinology,South,-91.541,34.51,T8
HCP02406,Cardiology,Midwest,-90.837,41.339,T10
HCP02407,Cardiology,Northeast,-71.172,43.091,T19
HCP02408,Internal Medicine,South,-94.328,32.378,T4
HCP02409,Cardiology,West,-116.679,32.566,T0
HCP02410,Internal Medicine,Midwest,-88.023,43.848,T15
HCP02411,Nephrology,Midwest,-94.766,40.824,T6
HCP02412,Cardiology,Northeast,-79.158,42.211,T14
HCP02413,Nephrology,Midwest,-96.717,39.749,T6
HCP02414,Endocrinology,West,-113.744,39.665,T2
HCP02415,Cardiology,South,-96.707,30.5,T4
HCP02416,Internal Medicine,Midwest,-92.176,43.83,T11
HCP02417,Internal Medicine,South,-85.667,29.25,T12
HCP02418,Cardiology,Midwest,-93.438,38.686,T9
HCP02419,Endocrinology,Northeast,-72.172,36.715,T17
HCP02420,Internal Medicine,Midwest,-94.285,38.884,T5
HCP02421,Endocrinology,Northeast,-76.251,43.499,T15
HCP02422,Endocrinology,South,-90.432,33.896,T8
HCP02423,Nephrology,West,-110.382,39.629,T6
HCP02424,Internal Medicine,South,-89.756,27.143,T8
HCP02425,Internal Medicine,Northeast,-72.773,48.844,T19
HCP02426,Geriatrics,West,-117.057,40.127,T2
HCP02427,Internal Medicine,Northeast,-72.211,42.393,T19
HCP02428,Internal Medicine,Midwest,-88.416,44.108,T15
HCP02429,Cardiology,Midwest,-104.399,34.515,T4
HCP02430,Internal Medicine,Midwest,-92.854,46.33,T11
HCP02431,Nephrology,West,-113.946,38.045,T1
HCP02432,Cardiology,Midwest,-92.584,43.569,T11
HCP02433,Nephrology,West,-111.547,40.302,T6
HCP02434,Cardiology,South,-90.332,36.279,T9
HCP02435,Nephrology,South,-88.753,33.547,T12
HCP02436,Nephrology,South,-89.876,36.103,T9
HCP02437,Internal Medicine,Northeast,-72.496,42.177,T18
HCP02438,Endocrinology,South,-90.951,30.394,T8
HCP02439,Endocrinology,Northeast,-67.305,47.601,T19
HCP02440,Internal Medicine,West,-111.938,37.698,T1
HCP02441,Geriatrics,West,-110.36,39.018,T5
HCP02442,Internal Medicine,Midwest,-95.891,42.291,T7
HCP02443,Cardiology,South,-88.765,33.712,T12
HCP02444,Internal Medicine,South,-82.845,36.458,T13
HCP02445,Cardiology,West,-121.228,37.507,T1
HCP02446,Endocrinology,Northeast,-77.779,42.522,T15
HCP02447,Endocrinology,West,-127.214,38.619,T1
HCP02448,Cardiology,Northeast,-70.748,39.285,T18
HCP02449,Cardiology,West,-119.032,36.562,T1
HCP02450,Internal Medicine,South,-89.009,29.57,T12
HCP02451,Cardiology,South,-88.656,29.605,T12
HCP02452,Cardiology,West,-111.703,40.542,T2
HCP02453,Nephrology,Midwest,-88.139,40.527,T14
HCP02454,Nephrology,Northeast,-75.215,41.147,T18
HCP02455,Cardiology,West,-118.506,35.223,T1
HCP02456,Cardiology,Northeast,-72.236,42.806,T19
HCP02457,Endocrinology,Northeast,-85.157,37.664,T13
HCP02458,Internal Medicine,West,-106.945,35.485,T5
HCP02459,Endocrinology,Northeast,-65.844,37.154,T17
