hcp_id,month,market_trx,our_trx
HCP00052,2025-01,31,15
HCP00052,2025-02,46,24
HCP00052,2025-03,41,22
HCP00052,2025-04,28,10
HCP00052,2025-05,39,23
HCP00052,2025-06,50,27
HCP00053,2024-01,52,25
HCP00053,2024-02,42,11
HCP00053,2024-03,47,15
HCP00053,2024-04,39,10
HCP00053,2024-05,32,11
HCP00053,2024-06,45,18
HCP00053,2024-07,52,18
HCP00053,2024-08,41,12
HCP00053,2024-09,44,8
HCP00053,2024-10,58,20
HCP00053,2024-11,45,17
HCP00053,2024-12,42,12
HCP00053,2025-01,43,9
HCP00053,2025-02,42,11
HCP00053,2025-03,41,6
HCP00053,2025-04,42,8
HCP00053,2025-05,50,10
HCP00053,2025-06,37,5
HCP00054,2024-01,14,5
HCP00054,2024-02,15,1
HCP00054,2024-03,12,2
HCP00054,2024-04,11,1
HCP00054,2024-05,15,0
HCP00054,2024-06,11,0
HCP00054,2024-07,14,1
HCP00054,2024-08,13,2
HCP00054,2024-09,11,1
HCP00054,2024-10,15,3
HCP00054,2024-11,11,2
HCP00054,2024-12,9,0
HCP00054,2025-01,14,1
HCP00054,2025-02,13,1
HCP00054,2025-03,10,1
HCP00054,2025-04,10,2
HCP00054,2025-05,10,2
HCP00054,2025-06,11,3
HCP00055,2024-01,6,0
HCP00055,2024-02,6,1
HCP00055,2024-03,5,0
HCP00055,2024-04,7,1
HCP00055,2024-05,6,2
HCP00055,2024-06,8,2
HCP00055,2024-07,8,0
HCP00055,2024-08,5,1
HCP00055,2024-09,5,0
HCP00055,2024-10,7,1
HCP00055,2024-11,8,1
HCP00055,2024-12,7,0
HCP00055,2025-01,8,1
HCP00055,2025-02,5,3
HCP00055,2025-03,7,3
HCP00055,2025-04,7,1
HCP00055,2025-05,6,2
HCP00055,2025-06,7,0
HCP00056,2024-01,13,2
HCP00056,2024-02,9,4
HCP00056,2024-03,9,2
HCP00056,2024-04,7,1
HCP00056,2024-05,12,4
HCP00056,2024-06,9,4
HCP00056,2024-07,7,0
HCP00056,2024-08,10,0
HCP00056,2024-09,8,1
HCP00056,2024-10,10,0
HCP00056,2024-11,12,1
HCP00056,2024-12,11,1
HCP00056,2025-01,10,2
HCP00056,2025-02,9,1
HCP00056,2025-03,11,4
HCP00056,2025-04,9,2
HCP00056,2025-05,8,1
HCP00056,2025-06,11,1
HCP00057,2024-01,42,20
HCP00057,2024-02,36,10
HCP00057,2024-03,42,15
HCP00057,2024-04,40,10
HCP00057,2024-05,51,21
HCP00057,2024-06,38,12
HCP00057,2024-07,32,16
HCP00057,2024-08,46,22
HCP00057,2024-09,44,8
HCP00057,2024-10,46,19
HCP00057,2024-11,35,13
HCP00057,2024-12,40,12
HCP00057,2025-01,31,9
HCP00057,2025-02,48,21
HCP00057,2025-03,41,7
HCP00057,2025-04,39,13
HCP00057,2025-05,36,4
HCP00057,2025-06,36,3
HCP00058,2024-01,17,3
HCP00058,2024-02,17,7
HCP00058,2024-03,15,5
HCP00058,2024-04,14,3
HCP00058,2024-05,15,1
HCP00058,2024-06,14,7
HCP00058,2024-07,15,6
HCP00058,2024-08,16,1
HCP00058,2024-09,18,4
HCP00058,2024-10,9,3
HCP00058,2024-11,16,7
HCP00058,2024-12,13,3
HCP00058,2025-01,20,4
HCP00058,2025-02,16,0
HCP00058,2025-03,17,4
HCP00058,2025-04,13,1
HCP00058,2025-05,14,6
HCP00058,2025-06,18,5
HCP00059,2024-01,59,25
HCP00059,2024-02,47,19
HCP00059,2024-03,48,26
HCP00059,2024-04,52,24
HCP00059,2024-05,49,24
HCP00059,2024-06,45,15
HCP00059,2024-07,38,15
HCP00059,2024-08,53,21
HCP00059,2024-09,57,32
HCP00059,2024-10,64,24
HCP00059,2024-11,46,25
HCP00059,2024-12,44,14
HCP00059,2025-01,56,30
HCP00059,2025-02,44,17
HCP00059,2025-03,61,32
HCP00059,2025-04,44,19
HCP00059,2025-05,40,16
HCP00059,2025-06,44,22
HCP00060,2024-01,7,1
HCP00060,2024-02,7,1
HCP00060,2024-03,5,0
HCP00060,2024-04,5,1
HCP00060,2024-05,8,1
HCP00060,2024-06,7,0
HCP00060,2024-07,6,2
HCP00060,2024-08,7,0
HCP00060,2024-09,9,3
HCP00060,2024-10,5,1
HCP00060,2024-11,5,1
HCP00060,2024-12,5,0
HCP00060,2025-01,7,1
HCP00060,2025-02,7,1
HCP00060,2025-03,7,1
HCP00060,2025-04,8,1
HCP00060,2025-05,6,0
HCP00060,2025-06,7,0
HCP00061,2024-01,3,0
HCP00061,2024-02,2,2
HCP00061,2024-03,3,0
HCP00061,2024-04,2,0
HCP00061,2024-05,3,1
HCP00061,2024-06,2,0
HCP00061,2024-07,3,0
HCP00061,2024-08,3,1
HCP00061,2024-09,2,0
HCP00061,2024-10,2,0
HCP00061,2024-11,2,0
HCP00061,2024-12,3,0
HCP00061,2025-01,3,0
HCP00061,2025-02,2,0
HCP00061,2025-03,3,0
HCP00061,2025-04,2,1
HCP00061,2025-05,4,0
HCP00061,2025-06,3,1
HCP00062,2024-01,36,6
HCP00062,2024-02,54,6
HCP00062,2024-03,43,5
HCP00062,2024-04,40,4
HCP00062,2024-05,43,7
HCP00062,2024-06,37,8
HCP00062,2024-07,40,7
HCP00062,2024-08,37,7
HCP00062,2024-09,39,8
HCP00062,2024-10,58,15
HCP00062,2024-11,45,6
HCP00062,2024-12,39,14
HCP00062,2025-01,47,15
HCP00062,2025-02,39,11
HCP00062,2025-03,39,9
HCP00062,2025-04,46,11
HCP00062,2025-05,49,19
HCP00062,2025-06,44,14
HCP00063,2024-01,54,33
HCP00063,2024-02,60,23
HCP00063,2024-03,66,27
HCP00063,2024-04,70,39
HCP00063,2024-05,69,32
HCP00063,2024-06,59,38
HCP00063,2024-07,66,34
HCP00063,2024-08,50,24
HCP00063,2024-09,52,24
HCP00063,2024-10,83,48
HCP00063,2024-11,49,20
HCP00063,2024-12,55,27
HCP00063,2025-01,43,15
HCP00063,2025-02,67,35
HCP00063,2025-03,57,36
HCP00063,2025-04,51,31
HCP00063,2025-05,80,44
HCP00063,2025-06,77,40
HCP00064,2024-01,30,2
HCP00064,2024-02,27,2
HCP00064,2024-03,32,5
HCP00064,2024-04,33,1
HCP00064,2024-05,28,7
HCP00064,2024-06,24,2
HCP00064,2024-07,27,5
HCP00064,2024-08,37,9
HCP00064,2024-09,33,5
HCP00064,2024-10,32,7
HCP00064,2024-11,28,8
HCP00064,2024-12,32,12
HCP00064,2025-01,36,11
HCP00064,2025-02,28,9
HCP00064,2025-03,34,8
HCP00064,2025-04,24,6
HCP00064,2025-05,35,7
HCP00064,2025-06,36,7
HCP00065,2024-01,86,35
HCP00065,2024-02,65,20
HCP00065,2024-03,64,20
HCP00065,2024-04,58,21
HCP00065,2024-05,64,18
HCP00065,2024-06,103,38
HCP00065,2024-07,81,21
HCP00065,2024-08,44,12
HCP00065,2024-09,86,33
HCP00065,2024-10,52,16
HCP00065,2024-11,79,32
HCP00065,2024-12,97,38
HCP00065,2025-01,78,32
HCP00065,2025-02,78,17
HCP00065,2025-03,80,30
HCP00065,2025-04,74,18
HCP00065,2025-05,55,13
HCP00065,2025-06,73,27
HCP00066,2024-01,37,5
HCP00066,2024-02,49,5
HCP00066,2024-03,45,6
HCP00066,2024-04,42,6
HCP00066,2024-05,55,10
HCP00066,2024-06,44,10
HCP00066,2024-07,42,5
HCP00066,2024-08,40,3
HCP00066,2024-09,32,5
HCP00066,2024-10,42,8
HCP00066,2024-11,31,5
HCP00066,2024-12,43,17
HCP00066,2025-01,38,8
HCP00066,2025-02,31,5
HCP00066,2025-03,51,12
HCP00066,2025-04,35,14
HCP00066,2025-05,43,10
HCP00066,2025-06,41,16
HCP00067,2024-01,8,0
HCP00067,2024-02,9,1
HCP00067,2024-03,10,1
HCP00067,2024-04,11,0
HCP00067,2024-05,9,1
HCP00067,2024-06,13,2
HCP00067,2024-07,10,2
HCP00067,2024-08,14,5
HCP00067,2024-09,6,1
HCP00067,2024-10,9,2
HCP00067,2024-11,13,3
HCP00067,2024-12,10,2
HCP00067,2025-01,15,4
HCP00067,2025-02,7,3
HCP00067,2025-03,12,3
HCP00067,2025-04,16,4
HCP00067,2025-05,10,1
HCP00067,2025-06,12,2
HCP00068,2024-01,11,2
HCP00068,2024-02,10,2
HCP00068,2024-03,10,2
HCP00068,2024-04,7,0
HCP00068,2024-05,8,1
HCP00068,2024-06,7,0
HCP00068,2024-07,10,0
HCP00068,2024-08,9,1
HCP00068,2024-09,6,3
HCP00068,2024-10,10,1
HCP00068,2024-11,11,0
HCP00068,2024-12,7,3
HCP00068,2025-01,9,2
HCP00068,2025-02,7,1
HCP00068,2025-03,7,1
HCP00068,2025-04,9,2
HCP00068,2025-05,8,0
HCP00068,2025-06,9,1
HCP00069,2024-01,7,1
HCP00069,2024-02,8,1
HCP00069,2024-03,8,1
HCP00069,2024-04,6,1
HCP00069,2024-05,6,0
HCP00069,2024-06,8,1
HCP00069,2024-07,6,1
HCP00069,2024-08,6,0
HCP00069,2024-09,7,1
HCP00069,2024-10,7,0
HCP00069,2024-11,6,3
HCP00069,2024-12,7,1
HCP00069,2025-01,7,2
HCP00069,2025-02,5,0
HCP00069,2025-03,6,1
HCP00069,2025-04,9,0
HCP00069,2025-05,8,0
HCP00069,2025-06,8,1
HCP00070,2024-01,25,2
HCP00070,2024-02,33,5
HCP00070,2024-03,30,4
HCP00070,2024-04,30,2
HCP00070,2024-05,34,6
HCP00070,2024-06,33,4
HCP00070,2024-07,30,3
HCP00070,2024-08,35,8
HCP00070,2024-09,34,9
HCP00070,2024-10,32,6
HCP00070,2024-11,36,11
HCP00070,2024-12,35,14
HCP00070,2025-01,27,10
HCP00070,2025-02,42,13
HCP00070,2025-03,36,18
HCP00070,2025-04,31,12
HCP00070,2025-05,24,13
HCP00070,2025-06,35,20
HCP00071,2024-01,31,14
HCP00071,2024-02,33,11
HCP00071,2024-03,27,6
HCP00071,2024-04,29,6
HCP00071,2024-05,29,10
HCP00071,2024-06,35,12
HCP00071,2024-07,33,11
HCP00071,2024-08,34,11
HCP00071,2024-09,32,7
HCP00071,2024-10,38,9
HCP00071,2024-11,30,8
HCP00071,2024-12,27,12
HCP00071,2025-01,31,10
HCP00071,2025-02,31,13
HCP00071,2025-03,39,11
HCP00071,2025-04,26,6
HCP00071,2025-05,38,19
HCP00071,2025-06,28,8
HCP00072,2024-01,37,12
HCP00072,2024-02,48,26
HCP00072,2024-03,39,15
HCP00072,2024-04,44,16
HCP00072,2024-05,41,25
HCP00072,2024-06,26,11
HCP00072,2024-07,35,15
HCP00072,2024-08,43,15
HCP00072,2024-09,47,23
HCP00072,2024-10,42,9
HCP00072,2024-11,36,14
HCP00072,2024-12,49,24
HCP00072,2025-01,45,20
HCP00072,2025-02,42,18
HCP00072,2025-03,30,12
HCP00072,2025-04,32,14
HCP00072,2025-05,39,20
HCP00072,2025-06,44,17
HCP00073,2024-01,27,1
HCP00073,2024-02,32,3
HCP00073,2024-03,39,8
HCP00073,2024-04,29,2
HCP00073,2024-05,30,3
HCP00073,2024-06,42,7
HCP00073,2024-07,47,13
HCP00073,2024-08,36,7
HCP00073,2024-09,43,10
HCP00073,2024-10,40,7
HCP00073,2024-11,40,5
HCP00073,2024-12,32,5
HCP00073,2025-01,31,7
HCP00073,2025-02,37,11
HCP00073,2025-03,50,17
HCP00073,2025-04,33,11
HCP00073,2025-05,37,14
HCP00073,2025-06,36,8
HCP00074,2024-01,42,6
HCP00074,2024-02,49,8
HCP00074,2024-03,47,11
HCP00074,2024-04,58,12
HCP00074,2024-05,77,17
HCP00074,2024-06,57,10
HCP00074,2024-07,64,18
HCP00074,2024-08,68,23
HCP00074,2024-09,48,8
HCP00074,2024-10,62,23
HCP00074,2024-11,51,21
HCP00074,2024-12,54,14
HCP00074,2025-01,61,19
HCP00074,2025-02,60,22
HCP00074,2025-03,51,16
HCP00074,2025-04,73,18
HCP00074,2025-05,65,18
HCP00074,2025-06,64,10
HCP00075,2024-01,14,2
HCP00075,2024-02,17,3
HCP00075,2024-03,13,3
HCP00075,2024-04,16,3
HCP00075,2024-05,16,2
HCP00075,2024-06,19,1
HCP00075,2024-07,12,3
HCP00075,2024-08,14,1
HCP00075,2024-09,16,3
HCP00075,2024-10,14,4
HCP00075,2024-11,14,2
HCP00075,2024-12,16,3
HCP00075,2025-01,17,2
HCP00075,2025-02,16,1
HCP00075,2025-03,17,5
HCP00075,2025-04,15,2
HCP00075,2025-05,12,2
HCP00075,2025-06,14,5
HCP00076,2024-01,26,9
HCP00076,2024-02,23,11
HCP00076,2024-03,28,8
HCP00076,2024-04,20,8
HCP00076,2024-05,27,12
HCP00076,2024-06,26,8
HCP00076,2024-07,28,13
HCP00076,2024-08,26,7
HCP00076,2024-09,31,10
HCP00076,2024-10,25,10
HCP00076,2024-11,41,15
HCP00076,2024-12,33,7
HCP00076,2025-01,20,2
HCP00076,2025-02,26,6
HCP00076,2025-03,26,4
HCP00076,2025-04,29,5
HCP00076,2025-05,25,5
HCP00076,2025-06,29,5
HCP00077,2024-01,39,14
HCP00077,2024-02,34,16
HCP00077,2024-03,47,13
HCP00077,2024-04,30,9
HCP00077,2024-05,36,14
HCP00077,2024-06,38,13
HCP00077,2024-07,40,17
HCP00077,2024-08,34,13
HCP00077,2024-09,43,18
HCP00077,2024-10,45,13
HCP00077,2024-11,38,19
HCP00077,2024-12,36,12
HCP00077,2025-01,28,9
HCP00077,2025-02,43,14
HCP00077,2025-03,50,17
HCP00077,2025-04,36,15
HCP00077,2025-05,44,15
HCP00077,2025-06,40,10
HCP00078,2024-01,15,3
HCP00078,2024-02,17,0
HCP00078,2024-03,13,5
HCP00078,2024-04,14,1
HCP00078,2024-05,10,0
HCP00078,2024-06,12,1
HCP00078,2024-07,12,2
HCP00078,2024-08,15,1
HCP00078,2024-09,15,2
HCP00078,2024-10,13,1
HCP00078,2024-11,14,2
HCP00078,2024-12,17,4
HCP00078,2025-01,16,2
HCP00078,2025-02,12,4
HCP00078,2025-03,16,2
HCP00078,2025-04,13,4
HCP00078,2025-05,12,2
HCP00078,2025-06,19,3
HCP00079,2024-01,11,3
HCP00079,2024-02,9,2
HCP00079,2024-03,10,3
HCP00079,2024-04,10,5
HCP00079,2024-05,12,3
HCP00079,2024-06,13,2
HCP00079,2024-07,10,5
HCP00079,2024-08,11,4
HCP00079,2024-09,11,3
HCP00079,2024-10,8,1
HCP00079,2024-11,10,3
HCP00079,2024-12,12,1
HCP00079,2025-01,11,2
HCP00079,2025-02,8,5
HCP00079,2025-03,11,4
HCP00079,2025-04,11,2
HCP00079,2025-05,9,2
HCP00079,2025-06,12,1
HCP00080,2024-01,98,37
HCP00080,2024-02,84,33
HCP00080,2024-03,82,42
HCP00080,2024-04,108,51
HCP00080,2024-05,83,37
HCP00080,2024-06,90,40
HCP00080,2024-07,66,34
HCP00080,2024-08,72,30
HCP00080,2024-09,104,53
HCP00080,2024-10,66,26
HCP00080,2024-11,103,46
HCP00080,2024-12,115,53
HCP00080,2025-01,97,44
HCP00080,2025-02,64,29
HCP00080,2025-03,92,32
HCP00080,2025-04,93,42
HCP00080,2025-05,98,50
HCP00080,2025-06,69,26
HCP00081,2024-01,76,3
HCP00081,2024-02,51,7
HCP00081,2024-03,64,9
HCP00081,2024-04,45,1
HCP00081,2024-05,63,9
HCP00081,2024-06,66,4
HCP00081,2024-07,64,7
HCP00081,2024-08,50,7
HCP00081,2024-09,51,4
HCP00081,2024-10,75,15
HCP00081,2024-11,70,5
HCP00081,2024-12,68,12
HCP00081,2025-01,78,15
HCP00081,2025-02,53,8
HCP00081,2025-03,43,9
HCP00081,2025-04,70,16
HCP00081,2025-05,70,10
HCP00081,2025-06,42,9
HCP00082,2024-01,50,6
HCP00082,2024-02,55,5
HCP00082,2024-03,52,3
HCP00082,2024-04,56,5
HCP00082,2024-05,39,5
HCP00082,2024-06,49,9
HCP00082,2024-07,44,9
HCP00082,2024-08,48,7
HCP00082,2024-09,44,7
HCP00082,2024-10,44,10
HCP00082,2024-11,42,3
HCP00082,2024-12,52,8
HCP00082,2025-01,56,11
HCP00082,2025-02,54,10
HCP00082,2025-03,40,12
HCP00082,2025-04,52,12
HCP00082,2025-05,43,11
HCP00082,2025-06,38,10
HCP00083,2024-01,12,1
HCP00083,2024-02,9,0
HCP00083,2024-03,11,0
HCP00083,2024-04,11,1
HCP00083,2024-05,12,2
HCP00083,2024-06,11,0
HCP00083,2024-07,9,1
HCP00083,2024-08,12,1
HCP00083,2024-09,9,1
HCP00083,2024-10,11,2
HCP00083,2024-11,11,2
HCP00083,2024-12,13,0
HCP00083,2025-01,11,1
HCP00083,2025-02,12,3
HCP00083,2025-03,11,2
HCP00083,2025-04,11,3
HCP00083,2025-05,12,4
HCP00083,2025-06,11,0
HCP00084,2024-01,112,37
HCP00084,2024-02,101,27
HCP00084,2024-03,99,27
HCP00084,2024-04,86,24
HCP00084,2024-05,88,27
HCP00084,2024-06,95,31
HCP00084,2024-07,135,46
HCP00084,2024-08,85,18
HCP00084,2024-09,128,44
HCP00084,2024-10,96,22
HCP00084,2024-11,97,29
HCP00084,2024-12,116,27
HCP00084,2025-01,107,31
HCP00084,2025-02,96,23
HCP00084,2025-03,88,32
HCP00084,2025-04,81,29
HCP00084,2025-05,113,41
HCP00084,2025-06,115,30
HCP00085,2024-01,12,1
HCP00085,2024-02,8,0
HCP00085,2024-03,10,3
HCP00085,2024-04,10,2
HCP00085,2024-05,10,1
HCP00085,2024-06,8,2
HCP00085,2024-07,13,1
HCP00085,2024-08,9,0
HCP00085,2024-09,10,0
HCP00085,2024-10,9,1
HCP00085,2024-11,10,3
HCP00085,2024-12,13,4
HCP00085,2025-01,11,1
HCP00085,2025-02,11,2
HCP00085,2025-03,10,1
HCP00085,2025-04,10,1
HCP00085,2025-05,9,1
HCP00085,2025-06,10,2
HCP00086,2024-01,7,3
HCP00086,2024-02,6,0
HCP00086,2024-03,7,1
HCP00086,2024-04,8,2
HCP00086,2024-05,9,1
HCP00086,2024-06,10,3
HCP00086,2024-07,7,2
HCP00086,2024-08,8,1
HCP00086,2024-09,7,1
HCP00086,2024-10,7,3
HCP00086,2024-11,7,1
HCP00086,2024-12,7,1
HCP00086,2025-01,7,4
HCP00086,2025-02,6,0
HCP00086,2025-03,7,0
HCP00086,2025-04,7,2
HCP00086,2025-05,7,1
HCP00086,2025-06,7,0
HCP00087,2024-01,51,6
HCP00087,2024-02,62,9
HCP00087,2024-03,67,11
HCP00087,2024-04,44,9
HCP00087,2024-05,58,10
HCP00087,2024-06,66,10
HCP00087,2024-07,56,5
HCP00087,2024-08,66,10
HCP00087,2024-09,78,18
HCP00087,2024-10,69,15
HCP00087,2024-11,52,17
HCP00087,2024-12,57,20
HCP00087,2025-01,68,16
HCP00087,2025-02,55,17
HCP00087,2025-03,50,11
HCP00087,2025-04,51,18
HCP00087,2025-05,79,24
HCP00087,2025-06,60,22
HCP00088,2024-01,55,13
HCP00088,2024-02,39,2
HCP00088,2024-03,29,7
HCP00088,2024-04,55,9
HCP00088,2024-05,54,7
HCP00088,2024-06,36,8
HCP00088,2024-07,45,9
HCP00088,2024-08,54,11
HCP00088,2024-09,43,10
HCP00088,2024-10,51,8
HCP00088,2024-11,38,10
HCP00088,2024-12,39,7
HCP00088,2025-01,55,18
HCP00088,2025-02,44,10
HCP00088,2025-03,39,6
HCP00088,2025-04,37,8
HCP00088,2025-05,54,15
HCP00088,2025-06,47,21
HCP00089,2024-01,13,1
HCP00089,2024-02,13,3
HCP00089,2024-03,8,1
HCP00089,2024-04,13,0
HCP00089,2024-05,13,2
HCP00089,2024-06,11,1
HCP00089,2024-07,12,5
HCP00089,2024-08,10,2
HCP00089,2024-09,13,2
HCP00089,2024-10,12,0
HCP00089,2024-11,12,2
HCP00089,2024-12,12,2
HCP00089,2025-01,12,2
HCP00089,2025-02,13,2
HCP00089,2025-03,12,2
HCP00089,2025-04,13,2
HCP00089,2025-05,12,1
HCP00089,2025-06,12,2
HCP00090,2024-01,66,24
HCP00090,2024-02,67,24
HCP00090,2024-03,57,18
HCP00090,2024-04,42,16
HCP00090,2024-05,57,11
HCP00090,2024-06,53,18
HCP00090,2024-07,61,22
HCP00090,2024-08,52,12
HCP00090,2024-09,58,17
HCP00090,2024-10,83,24
HCP00090,2024-11,48,9
HCP00090,2024-12,53,7
HCP00090,2025-01,60,14
HCP00090,2025-02,54,11
HCP00090,2025-03,48,9
HCP00090,2025-04,61,8
HCP00090,2025-05,67,9
HCP00090,2025-06,53,9
HCP00091,2024-01,23,10
HCP00091,2024-02,32,16
HCP00091,2024-03,19,11
HCP00091,2024-04,22,8
HCP00091,2024-05,23,12
HCP00091,2024-06,21,7
HCP00091,2024-07,31,13
HCP00091,2024-08,21,4
HCP00091,2024-09,23,6
HCP00091,2024-10,26,10
HCP00091,2024-11,30,8
HCP00091,2024-12,28,8
HCP00091,2025-01,31,9
HCP00091,2025-02,26,6
HCP00091,2025-03,31,3
HCP00091,2025-04,31,5
HCP00091,2025-05,30,5
HCP00091,2025-06,27,2
HCP00092,2024-01,37,21
HCP00092,2024-02,28,14
HCP00092,2024-03,33,12
HCP00092,2024-04,42,19
HCP00092,2024-05,37,20
HCP00092,2024-06,22,13
HCP00092,2024-07,32,9
HCP00092,2024-08,36,15
HCP00092,2024-09,46,18
HCP00092,2024-10,31,22
HCP00092,2024-11,34,15
HCP00092,2024-12,31,14
HCP00092,2025-01,34,18
HCP00092,2025-02,28,14
HCP00092,2025-03,40,23
HCP00092,2025-04,31,14
HCP00092,2025-05,39,17
HCP00092,2025-06,30,11
HCP00093,2024-01,43,15
HCP00093,2024-02,43,13
HCP00093,2024-03,43,14
HCP00093,2024-04,41,14
HCP00093,2024-05,43,15
HCP00093,2024-06,37,14
HCP00093,2024-07,48,19
HCP00093,2024-08,48,16
HCP00093,2024-09,34,15
HCP00093,2024-10,44,21
HCP00093,2024-11,35,15
HCP00093,2024-12,43,19
HCP00093,2025-01,40,17
HCP00093,2025-02,47,22
HCP00093,2025-03,43,23
HCP00093,2025-04,37,14
HCP00093,2025-05,58,29
HCP00093,2025-06,49,16
HCP00094,2024-01,50,0
HCP00094,2024-02,37,1
HCP00094,2024-03,37,0
HCP00094,2024-04,34,6
HCP00094,2024-05,31,1
HCP00094,2024-06,40,4
HCP00094,2024-07,53,11
HCP00094,2024-08,40,3
HCP00094,2024-09,39,3
HCP00094,2024-10,41,7
HCP00094,2024-11,49,8
HCP00094,2024-12,34,5
HCP00094,2025-01,37,7
HCP00094,2025-02,32,8
HCP00094,2025-03,28,4
HCP00094,2025-04,54,17
HCP00094,2025-05,35,7
HCP00094,2025-06,38,6
HCP00095,2024-01,77,12
HCP00095,2024-02,65,6
HCP00095,2024-03,76,6
HCP00095,2024-04,59,5
HCP00095,2024-05,65,10
HCP00095,2024-06,77,8
HCP00095,2024-07,77,11
HCP00095,2024-08,62,13
HCP00095,2024-09,76,13
HCP00095,2024-10,65,7
HCP00095,2024-11,64,11
HCP00095,2024-12,65,16
HCP00095,2025-01,49,11
HCP00095,2025-02,81,16
HCP00095,2025-03,75,27
HCP00095,2025-04,65,16
HCP00095,2025-05,85,23
HCP00095,2025-06,61,16
HCP00096,2024-01,6,1
HCP00096,2024-02,8,0
HCP00096,2024-03,7,0
HCP00096,2024-04,4,0
HCP00096,2024-05,6,0
HCP00096,2024-06,6,0
HCP00096,2024-07,8,0
HCP00096,2024-08,6,0
HCP00096,2024-09,4,0
HCP00096,2024-10,6,0
HCP00096,2024-11,5,0
HCP00096,2024-12,9,0
HCP00096,2025-01,8,1
HCP00096,2025-02,4,0
HCP00096,2025-03,8,0
HCP00096,2025-04,6,1
HCP00096,2025-05,7,1
HCP00096,2025-06,6,0
HCP00097,2024-01,5,2
HCP00097,2024-02,10,3
HCP00097,2024-03,9,1
HCP00097,2024-04,6,1
HCP00097,2024-05,8,0
HCP00097,2024-06,7,2
HCP00097,2024-07,8,1
HCP00097,2024-08,7,1
HCP00097,2024-09,7,0
HCP00097,2024-10,8,1
HCP00097,2024-11,8,0
HCP00097,2024-12,7,1
HCP00097,2025-01,7,2
HCP00097,2025-02,7,2
HCP00097,2025-03,8,2
HCP00097,2025-04,7,1
HCP00097,2025-05,9,1
HCP00097,2025-06,9,2
HCP00098,2024-01,37,2
HCP00098,2024-02,49,7
HCP00098,2024-03,28,8
HCP00098,2024-04,33,13
HCP00098,2024-05,37,7
HCP00098,2024-06,51,6
HCP00098,2024-07,40,9
HCP00098,2024-08,46,10
HCP00098,2024-09,44,4
HCP00098,2024-10,45,14
HCP00098,2024-11,42,7
HCP00098,2024-12,39,13
HCP00098,2025-01,46,14
HCP00098,2025-02,53,23
HCP00098,2025-03,37,7
HCP00098,2025-04,44,9
HCP00098,2025-05,50,19
HCP00098,2025-06,41,11
HCP00099,2024-01,77,10
HCP00099,2024-02,73,13
HCP00099,2024-03,61,10
HCP00099,2024-04,75,15
HCP00099,2024-05,49,12
HCP00099,2024-06,87,23
HCP00099,2024-07,92,17
HCP00099,2024-08,88,21
HCP00099,2024-09,70,25
HCP00099,2024-10,79,19
HCP00099,2024-11,71,21
HCP00099,2024-12,60,21
HCP00099,2025-01,82,18
HCP00099,2025-02,75,19
HCP00099,2025-03,70,31
HCP00099,2025-04,80,28
HCP00099,2025-05,68,29
HCP00099,2025-06,58,19
HCP00100,2024-01,11,2
HCP00100,2024-02,12,2
HCP00100,2024-03,10,3
HCP00100,2024-04,8,1
HCP00100,2024-05,14,3
HCP00100,2024-06,11,1
HCP00100,2024-07,15,3
HCP00100,2024-08,12,2
HCP00100,2024-09,9,3
HCP00100,2024-10,11,3
HCP00100,2024-11,14,1
HCP00100,2024-12,13,5
HCP00100,2025-01,14,2
HCP00100,2025-02,11,1
HCP00100,2025-03,10,1
HCP00100,2025-04,12,2
HCP00100,2025-05,14,6
HCP00100,2025-06,11,2
HCP00101,2024-01,16,3
HCP00101,2024-02,20,0
HCP00101,2024-03,19,1
HCP00101,2024-04,13,1
HCP00101,2024-05,17,0
HCP00101,2024-06,16,2
HCP00101,2024-07,23,4
HCP00101,2024-08,16,2
HCP00101,2024-09,15,2
HCP00101,2024-10,16,2
HCP00101,2024-11,17,4
HCP00101,2024-12,17,3
HCP00101,2025-01,19,4
HCP00101,2025-02,19,4
HCP00101,2025-03,21,3
HCP00101,2025-04,23,6
HCP00101,2025-05,18,4
HCP00101,2025-06,19,4
HCP00102,2024-01,106,57
HCP00102,2024-02,113,63
HCP00102,2024-03,86,39
HCP00102,2024-04,103,52
HCP00102,2024-05,83,43
HCP00102,2024-06,82,37
HCP00102,2024-07,85,39
HCP00102,2024-08,104,53
HCP00102,2024-09,89,39
HCP00102,2024-10,93,35
HCP00102,2024-11,99,54
HCP00102,2024-12,87,43
HCP00102,2025-01,78,34
HCP00102,2025-02,96,41
HCP00102,2025-03,111,59
HCP00102,2025-04,78,42
HCP00102,2025-05,83,48
HCP00102,2025-06,104,49
HCP00103,2024-01,51,8
HCP00103,2024-02,57,10
HCP00103,2024-03,49,4
HCP00103,2024-04,41,12
HCP00103,2024-05,34,11
HCP00103,2024-06,55,14
HCP00103,2024-07,44,10
HCP00103,2024-08,37,12
HCP00103,2024-09,55,18
HCP00103,2024-10,39,9
HCP00103,2024-11,30,11
HCP00103,2024-12,31,12
HCP00103,2025-01,34,12
HCP00103,2025-02,39,11
HCP00103,2025-03,42,17
HCP00103,2025-04,51,24
HCP00103,2025-05,42,15
HCP00103,2025-06,48,21
HCP00104,2024-01,44,11
HCP00104,2024-02,59,19
HCP00104,2024-03,48,18
HCP00104,2024-04,38,14
HCP00104,2024-05,48,13
HCP00104,2024-06,51,21
HCP00104,2024-07,68,18
HCP00104,2024-08,55,19
