hcp_id,month,calls
HCP02142,2024-01,1
HCP02143,2024-01,3
HCP02144,2024-01,5
HCP02147,2024-01,1
HCP02150,2024-01,2
HCP02151,2024-01,1
HCP02154,2024-01,4
HCP02157,2024-01,1
HCP02158,2024-01,1
HCP02160,2024-01,2
HCP02162,2024-01,2
HCP02163,2024-01,4
HCP02165,2024-01,1
HCP02166,2024-01,2
HCP02167,2024-01,1
HCP02168,2024-01,2
HCP02169,2024-01,8
HCP02170,2024-01,2
HCP02171,2024-01,2
HCP02172,2024-01,2
HCP02173,2024-01,1
HCP02175,2024-01,1
HCP02176,2024-01,1
HCP02178,2024-01,2
HCP02179,2024-01,1
HCP02181,2024-01,2
HCP02182,2024-01,4
HCP02184,2024-01,1
HCP02185,2024-01,1
HCP02187,2024-01,1
HCP02188,2024-01,1
HCP02192,2024-01,6
HCP02193,2024-01,1
HCP02194,2024-01,1
HCP02197,2024-01,1
HCP02198,2024-01,1
HCP02199,2024-01,2
HCP02200,2024-01,2
HCP02202,2024-01,1
HCP02203,2024-01,2
HCP02204,2024-01,2
HCP02205,2024-01,6
HCP02206,2024-01,3
HCP02207,2024-01,2
HCP02208,2024-01,2
HCP02209,2024-01,1
HCP02210,2024-01,1
HCP02214,2024-01,1
HCP02216,2024-01,3
HCP02217,2024-01,1
HCP02222,2024-01,3
HCP02223,2024-01,1
HCP02224,2024-01,1
HCP02225,2024-01,1
HCP02228,2024-01,8
HCP02230,2024-01,1
HCP02232,2024-01,2
HCP02233,2024-01,2
HCP02235,2024-01,1
HCP02239,2024-01,2
HCP02240,2024-01,4
HCP02241,2024-01,2
HCP02244,2024-01,1
HCP02245,2024-01,1
HCP02246,2024-01,3
HCP02250,2024-01,1
HCP02252,2024-01,1
HCP02253,2024-01,1
HCP02254,2024-01,2
HCP02258,2024-01,8
HCP02259,2024-01,3
HCP02260,2024-01,2
HCP02261,2024-01,1
HCP02262,2024-01,1
HCP02263,2024-01,1
HCP02266,2024-01,2
HCP02267,2024-01,2
HCP02269,2024-01,1
HCP02270,2024-01,1
HCP02271,2024-01,2
HCP02273,2024-01,3
HCP02275,2024-01,8
HCP02277,2024-01,1
HCP02278,2024-01,7
HCP02280,2024-01,1
HCP02281,2024-01,1
HCP02285,2024-01,2
HCP02287,2024-01,1
HCP02291,2024-01,3
HCP02295,2024-01,2
HCP02298,2024-01,5
HCP02299,2024-01,2
HCP02300,2024-01,2
HCP02301,2024-01,5
HCP02302,2024-01,2
HCP02304,2024-01,1
HCP02305,2024-01,2
HCP02306,2024-01,1
HCP02309,2024-01,2
HCP02310,2024-01,1
HCP02311,2024-01,2
HCP02313,2024-01,2
HCP02315,2024-01,3
HCP02317,2024-01,3
HCP02318,2024-01,1
HCP02319,2024-01,1
HCP02320,2024-01,1
HCP02322,2024-01,1
HCP02326,2024-01,5
HCP02327,2024-01,1
HCP02330,2024-01,3
HCP02332,2024-01,2
HCP02333,2024-01,5
HCP02334,2024-01,1
HCP02335,2024-01,1
HCP02336,2024-01,1
HCP02337,2024-01,2
HCP02338,2024-01,3
HCP02341,2024-01,2
HCP02342,2024-01,1
HCP02345,2024-01,1
HCP02347,2024-01,2
HCP02350,2024-01,1
HCP02351,2024-01,1
HCP02352,2024-01,8
HCP02353,2024-01,1
HCP02356,2024-01,1
HCP02357,2024-01,1
HCP02358,2024-01,1
HCP02359,2024-01,1
HCP02361,2024-01,4
HCP02362,2024-01,2
HCP02363,2024-01,1
HCP02364,2024-01,1
HCP02366,2024-01,1
HCP02368,2024-01,2
HCP02370,2024-01,2
HCP02371,2024-01,2
HCP02372,2024-01,1
HCP02373,2024-01,4
HCP02375,2024-01,1
HCP02376,2024-01,1
HCP02377,2024-01,1
HCP02379,2024-01,3
HCP02381,2024-01,2
HCP02385,2024-01,1
HCP02386,2024-01,1
HCP02387,2024-01,1
HCP02389,2024-01,2
HCP02390,2024-01,3
HCP02392,2024-01,2
HCP02394,2024-01,2
HCP02395,2024-01,1
HCP02396,2024-01,12
HCP02400,2024-01,1
HCP02404,2024-01,3
HCP02405,2024-01,2
HCP02406,2024-01,1
HCP02412,2024-01,4
HCP02415,2024-01,2
HCP02416,2024-01,1
HCP02417,2024-01,2
HCP02419,2024-01,1
HCP02422,2024-01,1
HCP02423,2024-01,1
HCP02426,2024-01,1
HCP02428,2024-01,2
HCP02429,2024-01,2
HCP02430,2024-01,1
HCP02432,2024-01,2
HCP02436,2024-01,4
HCP02437,2024-01,1
HCP02438,2024-01,3
HCP02439,2024-01,1
HCP02440,2024-01,2
HCP02442,2024-01,1
HCP02446,2024-01,2
HCP02447,2024-01,1
HCP02448,2024-01,1
HCP02449,2024-01,1
HCP02451,2024-01,1
HCP02452,2024-01,1
HCP02453,2024-01,2
HCP02457,2024-01,1
HCP02458,2024-01,1
HCP02459,2024-01,1
HCP02461,2024-01,1
HCP02464,2024-01,1
HCP02465,2024-01,1
HCP02466,2024-01,4
HCP02469,2024-01,1
HCP02474,2024-01,4
HCP02476,2024-01,1
HCP02478,2024-01,1
HCP02485,2024-01,1
HCP02486,2024-01,1
HCP02488,2024-01,1
HCP02490,2024-01,1
HCP02491,2024-01,3
HCP02494,2024-01,2
HCP02495,2024-01,3
HCP02497,2024-01,1
HCP02498,2024-01,5
HCP02499,2024-01,1
HCP02500,2024-01,5
HCP00001,2024-02,1
HCP00004,2024-02,4
HCP00009,2024-02,2
HCP00011,2024-02,1
HCP00012,2024-02,4
HCP00013,2024-02,1
HCP00015,2024-02,2
HCP00017,2024-02,1
HCP00018,2024-02,1
HCP00020,2024-02,3
HCP00021,2024-02,2
HCP00022,2024-02,4
HCP00024,2024-02,1
HCP00030,2024-02,5
HCP00032,2024-02,1
HCP00036,2024-02,1
HCP00038,2024-02,2
HCP00039,2024-02,5
HCP00040,2024-02,1
HCP00042,2024-02,2
HCP00044,2024-02,1
HCP00045,2024-02,1
HCP00049,2024-02,1
HCP00050,2024-02,3
HCP00052,2024-02,1
HCP00053,2024-02,1
HCP00054,2024-02,1
HCP00059,2024-02,1
HCP00060,2024-02,1
HCP00061,2024-02,1
HCP00063,2024-02,4
HCP00065,2024-02,6
HCP00069,2024-02,3
HCP00071,2024-02,3
HCP00072,2024-02,3
HCP00075,2024-02,2
HCP00077,2024-02,1
HCP00078,2024-02,1
HCP00079,2024-02,2
HCP00083,2024-02,1
HCP00084,2024-02,2
HCP00085,2024-02,1
HCP00086,2024-02,2
HCP00087,2024-02,1
HCP00091,2024-02,1
HCP00092,2024-02,2
HCP00093,2024-02,3
HCP00095,2024-02,4
HCP00099,2024-02,1
HCP00102,2024-02,7
HCP00103,2024-02,2
HCP00104,2024-02,1
HCP00105,2024-02,1
HCP00107,2024-02,1
HCP00108,2024-02,1
HCP00110,2024-02,1
HCP00113,2024-02,1
HCP00114,2024-02,2
HCP00115,2024-02,1
HCP00118,2024-02,1
HCP00119,2024-02,8
HCP00120,2024-02,3
HCP00122,2024-02,1
HCP00126,2024-02,1
HCP00127,2024-02,2
HCP00128,2024-02,3
HCP00134,2024-02,2
HCP00137,2024-02,2
HCP00141,2024-02,1
HCP00142,2024-02,3
HCP00143,2024-02,1
HCP00144,2024-02,2
HCP00145,2024-02,3
HCP00147,2024-02,4
HCP00148,2024-02,2
HCP00150,2024-02,1
HCP00152,2024-02,2
HCP00153,2024-02,2
HCP00154,2024-02,1
HCP00156,2024-02,1
HCP00157,2024-02,2
HCP00158,2024-02,1
HCP00159,2024-02,2
HCP00161,2024-02,1
HCP00163,2024-02,2
HCP00164,2024-02,1
HCP00165,2024-02,1
HCP00168,2024-02,5
HCP00169,2024-02,3
HCP00170,2024-02,1
HCP00172,2024-02,4
HCP00177,2024-02,1
HCP00178,2024-02,2
HCP00179,2024-02,3
HCP00182,2024-02,4
HCP00183,2024-02,4
HCP00185,2024-02,1
HCP00186,2024-02,1
HCP00187,2024-02,1
HCP00188,2024-02,1
HCP00189,2024-02,1
HCP00190,2024-02,2
HCP00192,2024-02,1
HCP00193,2024-02,4
HCP00194,2024-02,1
HCP00195,2024-02,1
HCP00199,2024-02,2
HCP00200,2024-02,1
HCP00201,2024-02,1
HCP00202,2024-02,2
HCP00206,2024-02,5
HCP00207,2024-02,1
HCP00208,2024-02,1
HCP00211,2024-02,1
HCP00212,2024-02,1
HCP00213,2024-02,2
HCP00216,2024-02,1
HCP00217,2024-02,2
HCP00219,2024-02,1
HCP00220,2024-02,1
HCP00221,2024-02,1
HCP00222,2024-02,2
HCP00223,2024-02,1
HCP00224,2024-02,1
HCP00225,2024-02,3
HCP00226,2024-02,2
HCP00227,2024-02,3
HCP00228,2024-02,2
HCP00229,2024-02,1
HCP00230,2024-02,1
HCP00231,2024-02,1
HCP00232,2024-02,3
HCP00234,2024-02,2
HCP00238,2024-02,2
HCP00240,2024-02,1
HCP00241,2024-02,1
HCP00242,2024-02,1
HCP00243,2024-02,2
HCP00244,2024-02,1
HCP00246,2024-02,1
HCP00247,2024-02,5
HCP00249,2024-02,1
HCP00253,2024-02,2
HCP00254,2024-02,2
HCP00255,2024-02,3
HCP00256,2024-02,1
HCP00259,2024-02,1
HCP00260,2024-02,1
HCP00262,2024-02,1
HCP00263,2024-02,1
HCP00264,2024-02,1
HCP00265,2024-02,1
HCP00266,2024-02,1
HCP00269,2024-02,3
HCP00272,2024-02,1
HCP00274,2024-02,1
HCP00275,2024-02,1
HCP00279,2024-02,3
HCP00280,2024-02,2
HCP00282,2024-02,1
HCP00283,2024-02,3
HCP00285,2024-02,1
HCP00286,2024-02,1
HCP00291,2024-02,1
HCP00293,2024-02,7
HCP00297,2024-02,1
HCP00299,2024-02,1
HCP00300,2024-02,1
HCP00304,2024-02,2
HCP00308,2024-02,1
HCP00309,2024-02,1
HCP00310,2024-02,2
HCP00312,2024-02,1
HCP00313,2024-02,1
HCP00315,2024-02,2
HCP00316,2024-02,3
HCP00317,2024-02,1
HCP00319,2024-02,1
HCP00321,2024-02,1
HCP00322,2024-02,1
HCP00325,2024-02,2
HCP00326,2024-02,2
HCP00328,2024-02,1
HCP00332,2024-02,1
HCP00333,2024-02,1
HCP00335,2024-02,2
HCP00337,2024-02,1
HCP00339,2024-02,1
HCP00341,2024-02,1
HCP00342,2024-02,3
HCP00343,2024-02,1
HCP00345,2024-02,1
HCP00348,2024-02,3
HCP00352,2024-02,1
HCP00353,2024-02,3
HCP00355,2024-02,1
HCP00356,2024-02,1
HCP00358,2024-02,1
HCP00359,2024-02,1
HCP00360,2024-02,3
HCP00361,2024-02,1
HCP00364,2024-02,1
HCP00365,2024-02,1
HCP00366,2024-02,1
HCP00368,2024-02,1
HCP00370,2024-02,1
HCP00371,2024-02,2
HCP00372,2024-02,6
HCP00373,2024-02,1
HCP00374,2024-02,1
HCP00375,2024-02,1
HCP00378,2024-02,2
HCP00380,2024-02,2
HCP00382,2024-02,4
HCP00383,2024-02,2
HCP00385,2024-02,2
HCP00387,2024-02,3
HCP00388,2024-02,2
HCP00390,2024-02,1
HCP00392,2024-02,1
HCP00395,2024-02,2
HCP00396,2024-02,1
HCP00397,2024-02,2
HCP00401,2024-02,3
HCP00402,2024-02,2
HCP00404,2024-02,4
HCP00406,2024-02,1
HCP00407,2024-02,4
HCP00408,2024-02,2
HCP00409,2024-02,2
HCP00411,2024-02,5
HCP00413,2024-02,2
HCP00415,2024-02,1
HCP00418,2024-02,2
HCP00420,2024-02,1
HCP00421,2024-02,2
HCP00422,2024-02,3
HCP00425,2024-02,2
HCP00426,2024-02,1
HCP00431,2024-02,1
HCP00432,2024-02,4
HCP00433,2024-02,1
HCP00435,2024-02,4
HCP00436,2024-02,1
HCP00437,2024-02,2
HCP00439,2024-02,1
HCP00441,2024-02,1
HCP00443,2024-02,1
HCP00444,2024-02,1
HCP00445,2024-02,1
HCP00448,2024-02,2
HCP00450,2024-02,1
HCP00451,2024-02,4
HCP00453,2024-02,1
HCP00455,2024-02,1
HCP00456,2024-02,2
HCP00458,2024-02,2
HCP00459,2024-02,7
HCP00462,2024-02,2
HCP00464,2024-02,4
HCP00465,2024-02,3
HCP00467,2024-02,5
HCP00468,2024-02,1
HCP00469,2024-02,1
HCP00470,2024-02,2
HCP00471,2024-02,1
HCP00472,2024-02,3
HCP00473,2024-02,1
HCP00478,2024-02,1
HCP00480,2024-02,1
HCP00484,2024-02,4
HCP00493,2024-02,5
HCP00494,2024-02,1
HCP00495,2024-02,1
HCP00497,2024-02,1
HCP00499,2024-02,1
HCP00501,2024-02,1
HCP00502,2024-02,4
HCP00509,2024-02,2
HCP00510,2024-02,2
HCP00514,2024-02,2
HCP00515,2024-02,1
HCP00516,2024-02,1
HCP00518,2024-02,1
HCP00519,2024-02,1
HCP00521,2024-02,1
HCP00523,2024-02,1
HCP00525,2024-02,2
HCP00530,2024-02,1
HCP00532,2024-02,1
HCP00536,2024-02,1
HCP00537,2024-02,2
HCP00541,2024-02,1
HCP00543,2024-02,3
HCP00546,2024-02,2
HCP00547,2024-02,2
HCP00548,2024-02,1
HCP00549,2024-02,1
HCP00550,2024-02,1
HCP00551,2024-02,1
HCP00554,2024-02,1
HCP00555,2024-02,1
HCP00556,2024-02,1
HCP00558,2024-02,1
HCP00560,2024-02,1
HCP00561,2024-02,3
HCP00563,2024-02,3
HCP00569,2024-02,1
HCP00573,2024-02,1
HCP00576,2024-02,1
HCP00579,2024-02,1
HCP00580,2024-02,1
HCP00581,2024-02,6
HCP00582,2024-02,2
HCP00585,2024-02,1
HCP00587,2024-02,1
HCP00590,2024-02,1
HCP00592,2024-02,1
HCP00598,2024-02,3
HCP00602,2024-02,1
HCP00604,2024-02,2
HCP00605,2024-02,1
HCP00606,2024-02,1
HCP00608,2024-02,3
HCP00611,2024-02,2
HCP00612,2024-02,1
HCP00614,2024-02,1
HCP00615,2024-02,1
HCP00617,2024-02,1
HCP00618,2024-02,2
HCP00621,2024-02,1
HCP00623,2024-02,1
HCP00624,2024-02,2
HCP00628,2024-02,1
HCP00629,2024-02,1
HCP00630,2024-02,1
HCP00631,2024-02,2
HCP00634,2024-02,1
HCP00636,2024-02,3
HCP00638,2024-02,1
HCP00639,2024-02,3
HCP00644,2024-02,2
HCP00645,2024-02,1
HCP00647,2024-02,1
HCP00648,2024-02,1
HCP00649,2024-02,2
HCP00650,2024-02,1
HCP00651,2024-02,2
HCP00652,2024-02,1
HCP00658,2024-02,1
HCP00659,2024-02,2
HCP00660,2024-02,1
HCP00664,2024-02,1
HCP00665,2024-02,4
HCP00667,2024-02,1
HCP00668,2024-02,2
HCP00670,2024-02,2
HCP00674,2024-02,1
HCP00677,2024-02,1
HCP00678,2024-02,1
HCP00679,2024-02,5
HCP00680,2024-02,1
HCP00681,2024-02,2
HCP00682,2024-02,1
HCP00683,2024-02,1
HCP00685,2024-02,1
HCP00686,2024-02,2
HCP00687,2024-02,1
HCP00688,2024-02,1
HCP00689,2024-02,2
HCP00690,2024-02,1
HCP00692,2024-02,1
HCP00693,2024-02,2
HCP00697,2024-02,2
HCP00698,2024-02,5
HCP00699,2024-02,1
HCP00700,2024-02,2
HCP00701,2024-02,1
HCP00704,2024-02,1
HCP00707,2024-02,1
HCP00708,2024-02,1
HCP00709,2024-02,1
HCP00711,2024-02,1
HCP00712,2024-02,1
HCP00713,2024-02,1
HCP00716,2024-02,1
HCP00718,2024-02,1
HCP00720,2024-02,1
HCP00721,2024-02,5
HCP00723,2024-02,2
HCP00724,2024-02,1
HCP00726,2024-02,1
HCP00727,2024-02,3
HCP00728,2024-02,2
HCP00735,2024-02,1
HCP00736,2024-02,1
HCP00741,2024-02,1
HCP00742,2024-02,1
HCP00743,2024-02,4
HCP00745,2024-02,2
HCP00746,2024-02,2
HCP00749,2024-02,1
HCP00750,2024-02,1
HCP00752,2024-02,1
HCP00755,2024-02,1
HCP00759,2024-02,1
HCP00762,2024-02,3
HCP00766,2024-02,1
HCP00769,2024-02,5
HCP00770,2024-02,2
HCP00771,2024-02,3
HCP00773,2024-02,1
HCP00774,2024-02,1
HCP00777,2024-02,1
HCP00778,2024-02,1
HCP00781,2024-02,2
HCP00782,2024-02,1
HCP00783,2024-02,2
HCP00785,2024-02,2
HCP00788,2024-02,1
HCP00793,2024-02,3
HCP00794,2024-02,1
HCP00796,2024-02,1
HCP00797,2024-02,5
HCP00801,2024-02,1
HCP00804,2024-02,1
HCP00805,2024-02,1
HCP00806,2024-02,3
HCP00807,2024-02,1
HCP00808,2024-02,2
HCP00809,2024-02,1
HCP00814,2024-02,1
HCP00815,2024-02,1
HCP00816,2024-02,1
HCP00817,2024-02,2
HCP00820,2024-02,1
HCP00822,2024-02,1
HCP00827,2024-02,2
HCP00828,2024-02,1
HCP00831,2024-02,4
HCP00832,2024-02,4
HCP00833,2024-02,1
HCP00840,2024-02,3
HCP00843,2024-02,2
HCP00845,2024-02,1
HCP00846,2024-02,2
HCP00848,2024-02,1
HCP00850,2024-02,1
HCP00851,2024-02,1
HCP00852,2024-02,1
HCP00854,2024-02,1
HCP00855,2024-02,9
HCP00857,2024-02,3
HCP00858,2024-02,2
HCP00861,2024-02,1
HCP00863,2024-02,1
HCP00864,2024-02,3
HCP00865,2024-02,1
HCP00866,2024-02,1
HCP00867,2024-02,2
HCP00869,2024-02,1
HCP00870,2024-02,1
HCP00873,2024-02,2
HCP00874,2024-02,1
HCP00875,2024-02,1
HCP00876,2024-02,1
HCP00877,2024-02,5
HCP00878,2024-02,1
HCP00881,2024-02,1
HCP00883,2024-02,2
HCP00884,2024-02,2
HCP00885,2024-02,2
HCP00888,2024-02,1
HCP00890,2024-02,1
HCP00891,2024-02,1
HCP00892,2024-02,2
HCP00893,2024-02,1
HCP00897,2024-02,1
HCP00898,2024-02,2
HCP00902,2024-02,1
HCP00904,2024-02,3
HCP00906,2024-02,4
HCP00907,2024-02,1
HCP00908,2024-02,4
HCP00909,2024-02,2
HCP00910,2024-02,2
HCP00912,2024-02,3
HCP00913,2024-02,1
HCP00915,2024-02,1
HCP00919,2024-02,3
HCP00920,2024-02,5
HCP00923,2024-02,4
HCP00926,2024-02,1
HCP00927,2024-02,1
HCP00929,2024-02,1
HCP00930,2024-02,2
HCP00932,2024-02,2
HCP00933,2024-02,5
HCP00935,2024-02,3
HCP00940,2024-02,1
HCP00943,2024-02,10
HCP00946,2024-02,1
HCP00948,2024-02,1
HCP00949,2024-02,1
HCP00953,2024-02,2
HCP00957,2024-02,4
HCP00958,2024-02,2
HCP00961,2024-02,4
HCP00962,2024-02,3
HCP00963,2024-02,4
HCP00964,2024-02,1
HCP00972,2024-02,1
HCP00973,2024-02,3
HCP00977,2024-02,1
HCP00978,2024-02,1
HCP00979,2024-02,1
HCP00981,2024-02,2
HCP00987,2024-02,2
HCP00988,2024-02,1
HCP00989,2024-02,2
HCP00992,2024-02,1
HCP00993,2024-02,1
HCP00994,2024-02,1
HCP00995,2024-02,2
HCP00997,2024-02,1
HCP00999,2024-02,3
HCP01000,2024-02,1
HCP01001,2024-02,1
HCP01008,2024-02,1
HCP01009,2024-02,3
HCP01013,2024-02,2
HCP01014,2024-02,1
HCP01015,2024-02,1
HCP01016,2024-02,1
HCP01020,2024-02,2
HCP01021,2024-02,3
HCP01024,2024-02,1
HCP01026,2024-02,1
HCP01030,2024-02,1
HCP01031,2024-02,2
HCP01032,2024-02,1
HCP01037,2024-02,4
HCP01040,2024-02,1
HCP01045,2024-02,1
HCP01047,2024-02,2
HCP01048,2024-02,2
HCP01053,2024-02,1
HCP01056,2024-02,1
HCP01059,2024-02,1
HCP01060,2024-02,7
HCP01062,2024-02,7
HCP01068,2024-02,6
HCP01069,2024-02,1
HCP01070,2024-02,4
HCP01072,2024-02,1
HCP01075,2024-02,1
HCP01076,2024-02,6
HCP01077,2024-02,5
HCP01078,2024-02,1
HCP01080,2024-02,3
HCP01081,2024-02,3
HCP01082,2024-02,4
HCP01083,2024-02,3
HCP01084,2024-02,2
HCP01085,2024-02,2
HCP01089,2024-02,1
HCP01091,2024-02,1
HCP01093,2024-02,1
HCP01097,2024-02,1
HCP01099,2024-02,2
HCP01101,2024-02,2
HCP01102,2024-02,1
HCP01103,2024-02,1
HCP01105,2024-02,1
HCP01109,2024-02,3
HCP01111,2024-02,2
HCP01112,2024-02,4
HCP01114,2024-02,1
HCP01115,2024-02,1
HCP01119,2024-02,1
HCP01123,2024-02,2
HCP01125,2024-02,1
HCP01126,2024-02,4
HCP01127,2024-02,1
HCP01130,2024-02,2
HCP01131,2024-02,3
HCP01133,2024-02,2
HCP01134,2024-02,1
HCP01136,2024-02,1
HCP01138,2024-02,1
HCP01139,2024-02,1
HCP01141,2024-02,1
HCP01142,2024-02,2
HCP01145,2024-02,4
HCP01149,2024-02,1
HCP01150,2024-02,3
HCP01153,2024-02,2
HCP01154,2024-02,3
HCP01156,2024-02,3
HCP01158,2024-02,2
HCP01162,2024-02,3
HCP01163,2024-02,1
HCP01164,2024-02,3
HCP01168,2024-02,3
HCP01171,2024-02,2
HCP01172,2024-02,2
HCP01174,2024-02,1
HCP01175,2024-02,1
HCP01176,2024-02,2
HCP01177,2024-02,1
HCP01178,2024-02,1
HCP01179,2024-02,1
HCP01180,2024-02,2
HCP01184,2024-02,2
HCP01185,2024-02,2
HCP01187,2024-02,5
HCP01188,2024-02,1
HCP01189,2024-02,1
HCP01190,2024-02,1
HCP01193,2024-02,1
HCP01194,2024-02,1
HCP01202,2024-02,1
HCP01203,2024-02,1
HCP01206,2024-02,2
HCP01207,2024-02,1
HCP01208,2024-02,1
HCP01209,2024-02,2
HCP01210,2024-02,1
HCP01212,2024-02,2
HCP01217,2024-02,3
HCP01224,2024-02,3
HCP01225,2024-02,1
HCP01227,2024-02,4
HCP01228,2024-02,2
HCP01231,2024-02,2
HCP01235,2024-02,1
HCP01236,2024-02,2
HCP01237,2024-02,1
HCP01239,2024-02,2
HCP01241,2024-02,4
HCP01242,2024-02,5
HCP01245,2024-02,1
HCP01251,2024-02,2
HCP01252,2024-02,1
HCP01253,2024-02,1
HCP01254,2024-02,3
HCP01255,2024-02,5
HCP01258,2024-02,1
HCP01259,2024-02,2
HCP01264,2024-02,1
HCP01266,2024-02,1
HCP01268,2024-02,1
HCP01270,2024-02,1
HCP01273,2024-02,1
HCP01276,2024-02,3
HCP01277,2024-02,1
HCP01280,2024-02,1
HCP01281,2024-02,1
HCP01283,2024-02,2
HCP01288,2024-02,2
HCP01289,2024-02,1
HCP01290,2024-02,1
HCP01291,2024-02,1
HCP01292,2024-02,1
HCP01293,2024-02,3
HCP01295,2024-02,1
HCP01297,2024-02,1
HCP01298,2024-02,1
HCP01300,2024-02,5
HCP01305,2024-02,1
HCP01307,2024-02,1
HCP01310,2024-02,1
HCP01311,2024-02,1
HCP01318,2024-02,4
HCP01319,2024-02,1
HCP01320,2024-02,1
HCP01324,2024-02,1
HCP01325,2024-02,3
HCP01326,2024-02,1
HCP01327,2024-02,2
HCP01329,2024-02,1
HCP01330,2024-02,1
HCP01331,2024-02,1
HCP01333,2024-02,1
HCP01337,2024-02,1
HCP01339,2024-02,1
HCP01340,2024-02,3
HCP01341,2024-02,2
HCP01346,2024-02,1
HCP01347,2024-02,3
HCP01348,2024-02,1
HCP01349,2024-02,1
HCP01351,2024-02,1
HCP01353,2024-02,1
HCP01354,2024-02,1
HCP01355,2024-02,1
HCP01356,2024-02,1
HCP01357,2024-02,1
HCP01359,2024-02,2
HCP01361,2024-02,1
HCP01363,2024-02,2
HCP01365,2024-02,1
HCP01370,2024-02,3
HCP01371,2024-02,4
HCP01376,2024-02,2
HCP01377,2024-02,2
HCP01378,2024-02,1
HCP01382,2024-02,2
HCP01383,2024-02,1
HCP01386,2024-02,1
HCP01387,2024-02,8
HCP01389,2024-02,2
HCP01390,2024-02,1
HCP01391,2024-02,1
HCP01395,2024-02,1
HCP01397,2024-02,5
HCP01398,2024-02,1
HCP01399,2024-02,2
HCP01401,2024-02,1
HCP01406,2024-02,1
HCP01408,2024-02,1
HCP01409,2024-02,5
HCP01416,2024-02,2
HCP01417,2024-02,1
HCP01419,2024-02,4
HCP01420,2024-02,1
HCP01422,2024-02,3
HCP01426,2024-02,1
HCP01428,2024-02,1
HCP01429,2024-02,1
HCP01431,2024-02,1
HCP01432,2024-02,2
HCP01434,2024-02,1
HCP01436,2024-02,1
HCP01437,2024-02,1
HCP01445,2024-02,1
HCP01451,2024-02,1
HCP01453,2024-02,1
HCP01455,2024-02,1
HCP01456,2024-02,1
HCP01458,2024-02,3
HCP01460,2024-02,1
HCP01461,2024-02,3
HCP01462,2024-02,1
HCP01463,2024-02,1
HCP01465,2024-02,2
HCP01467,2024-02,1
HCP01469,2024-02,1
HCP01472,2024-02,3
HCP01473,2024-02,1
HCP01474,2024-02,1
HCP01475,2024-02,1
HCP01481,2024-02,1
HCP01482,2024-02,1
HCP01485,2024-02,2
HCP01486,2024-02,3
HCP01492,2024-02,1
HCP01493,2024-02,2
HCP01495,2024-02,4
HCP01496,2024-02,5
HCP01498,2024-02,1
HCP01501,2024-02,2
HCP01502,2024-02,1
HCP01504,2024-02,1
HCP01506,2024-02,3
HCP01508,2024-02,2
HCP01514,2024-02,1
HCP01515,2024-02,2
HCP01516,2024-02,2
HCP01519,2024-02,2
HCP01521,2024-02,2
HCP01524,2024-02,3
HCP01525,2024-02,2
HCP01526,2024-02,2
HCP01527,2024-02,7
HCP01529,2024-02,1
HCP01530,2024-02,1
HCP01533,2024-02,1
HCP01534,2024-02,1
HCP01536,2024-02,4
HCP01541,2024-02,2
HCP01542,2024-02,1
HCP01545,2024-02,2
HCP01546,2024-02,4
HCP01547,2024-02,1
HCP01548,2024-02,1
HCP01549,2024-02,1
HCP01550,2024-02,1
HCP01554,2024-02,12
HCP01560,2024-02,1
HCP01562,2024-02,3
HCP01563,2024-02,2
HCP01564,2024-02,1
HCP01568,2024-02,1
HCP01571,2024-02,2
HCP01573,2024-02,1
HCP01574,2024-02,1
HCP01575,2024-02,6
HCP01576,2024-02,1
HCP01578,2024-02,1
HCP01582,2024-02,4
HCP01586,2024-02,2
HCP01587,2024-02,1
HCP01589,2024-02,2
HCP01591,2024-02,1
HCP01597,2024-02,2
HCP01598,2024-02,2
HCP01600,2024-02,1
HCP01602,2024-02,1
HCP01604,2024-02,6
HCP01606,2024-02,2
HCP01607,2024-02,1
HCP01608,2024-02,2
HCP01610,2024-02,1
HCP01611,2024-02,2
HCP01613,2024-02,3
HCP01615,2024-02,1
HCP01616,2024-02,1
HCP01620,2024-02,2
HCP01622,2024-02,1
HCP01624,2024-02,1
HCP01626,2024-02,1
HCP01627,2024-02,5
HCP01630,2024-02,3
HCP01631,2024-02,1
HCP01633,2024-02,1
HCP01634,2024-02,1
HCP01636,2024-02,1
HCP01637,2024-02,1
HCP01638,2024-02,1
HCP01642,2024-02,1
HCP01644,2024-02,1
HCP01645,2024-02,2
HCP01647,2024-02,1
HCP01648,2024-02,1
HCP01650,2024-02,1
HCP01653,2024-02,1
HCP01654,2024-02,1
HCP01657,2024-02,2
HCP01662,2024-02,2
HCP01664,2024-02,1
HCP01665,2024-02,1
HCP01669,2024-02,2
HCP01670,2024-02,3
HCP01672,2024-02,3
HCP01673,2024-02,1
HCP01674,2024-02,1
HCP01677,2024-02,3
HCP01679,2024-02,1
HCP01680,2024-02,1
HCP01681,2024-02,2
HCP01682,2024-02,1
HCP01686,2024-02,5
HCP01687,2024-02,1
HCP01688,2024-02,1
HCP01690,2024-02,4
HCP01691,2024-02,6
HCP01697,2024-02,1
HCP01698,2024-02,1
HCP01699,2024-02,2
HCP01701,2024-02,2
HCP01702,2024-02,1
HCP01703,2024-02,2
HCP01708,2024-02,1
HCP01709,2024-02,2
HCP01711,2024-02,2
HCP01712,2024-02,1
HCP01713,2024-02,5
HCP01716,2024-02,1
HCP01717,2024-02,1
HCP01720,2024-02,2
